Time,actual,predicted,error,0-11,Nov-21,21-31,31-41,41-51,51 and more
"08/12/2022, 18:30",8.794370651,2.958529094,66.35883099,0,0,0,0,0,1
"08/12/2022, 18:45",-0.689424992,5.051723969,-832.7445375,0,0,0,0,0,1
"08/12/2022, 19:00",4.558648109,3.050855264,33.07543835,0,0,0,1,0,0
"08/12/2022, 19:15",0.646299005,4.439026087,586.8378341,0,0,0,0,0,1
"08/12/2022, 19:30",4.832599163,4.990582925,3.269126133,1,0,0,0,0,0
"08/12/2022, 19:45",4.457176208,4.000143904,10.25385318,1,0,0,0,0,0
"08/12/2022, 20:00",5.241314888,3.614207137,31.04388472,0,0,0,1,0,0
"08/12/2022, 20:15",5.241314888,3.465725894,33.87678535,0,0,0,1,0,0
"08/12/2022, 20:30",0.991371989,1.649426307,66.37814312,0,0,0,0,0,1
"08/12/2022, 20:45",2.167020082,1.451497656,33.01872612,0,0,0,1,0,0
"08/12/2022, 21:00",4.245220184,2.434816897,42.64568641,0,0,0,0,1,0
"08/12/2022, 21:15",1.424311996,2.416805586,69.68231631,0,0,0,0,0,1
"08/12/2022, 21:30",2.735137939,1.925575013,29.59861417,0,0,1,0,0,0
"08/12/2022, 21:45",0.467781991,2.210042283,372.4513396,0,0,0,0,0,1
"08/12/2022, 22:00",-0.007751,2.972847486,-38454.37344,0,0,0,0,0,1
"08/12/2022, 22:15",1.53372097,0.880051175,42.61986423,0,0,0,0,1,0
"08/12/2022, 22:30",4.203012943,1.131493291,73.07899579,0,0,0,0,0,1
"08/12/2022, 22:45",2.778824091,1.223922735,55.95537196,0,0,0,0,0,1
"08/12/2022, 23:00",7.958190918,0.812280312,89.79315374,0,0,0,0,0,1
"08/12/2022, 23:15",2.077491045,3.102726799,49.34970751,0,0,0,0,1,0
"08/12/2022, 23:30",7.341670036,1.303986797,82.23855349,0,0,0,0,0,1
"08/12/2022, 23:45",2.727190018,0.661092805,75.75919536,0,0,0,0,0,1
"09/12/2022, 00:00",0.297843993,1.665971582,459.3436905,0,0,0,0,0,1
"09/12/2022, 00:15",0.264061004,2.512655105,851.5434187,0,0,0,0,0,1
"09/12/2022, 00:30",0.675795019,0.316061451,53.231166,0,0,0,0,0,1
"09/12/2022, 00:45",0.233007997,0.367194102,57.5886266,0,0,0,0,0,1
"09/12/2022, 01:00",0.262475997,0.392667003,49.60110911,0,0,0,0,1,0
"09/12/2022, 01:15",0.073688999,0.313999602,326.1146251,0,0,0,0,0,1
"09/12/2022, 01:30",0.067740001,0.324377653,378.856876,0,0,0,0,0,1
"09/12/2022, 01:45",0.0502,0.313315952,524.1353632,0,0,0,0,0,1
"09/12/2022, 02:00",0.125639006,0.321340402,155.7648392,0,0,0,0,0,1
"09/12/2022, 02:15",0.068314999,0.335487952,391.0897422,0,0,0,0,0,1
"09/12/2022, 02:30",0.279816002,0.352831052,26.0939507,0,0,1,0,0,0
"09/12/2022, 02:45",0.226343006,0.357291253,57.85389605,0,0,0,0,0,1
"09/12/2022, 03:00",0.227498993,0.316424052,39.08811117,0,0,0,1,0,0
"09/12/2022, 03:15",0.096037,0.315713853,228.7418937,0,0,0,0,0,1
"09/12/2022, 03:30",0.201371998,0.311594252,54.73564122,0,0,0,0,0,1
"09/12/2022, 03:45",0.103950001,0.318847652,206.731745,0,0,0,0,0,1
"09/12/2022, 04:00",0.126673996,0.366609652,189.4119263,0,0,0,0,0,1
"09/12/2022, 04:15",0.015282,0.388631204,2443.065069,0,0,0,0,0,1
"09/12/2022, 04:30",0.182570994,0.798561415,337.3977473,0,0,0,0,0,1
"09/12/2022, 04:45",0.219823003,0.559500791,154.5233136,0,0,0,0,0,1
"09/12/2022, 05:00",0.43443501,0.937385061,115.7710681,0,0,0,0,0,1
"09/12/2022, 05:15",-1.18849802,1.16631285,-198.1333439,0,0,0,0,0,1
"09/12/2022, 05:30",0.156081006,0.822034413,426.6716519,0,0,0,0,0,1
"09/12/2022, 05:45",5.742505074,1.650053701,71.26596007,0,0,0,0,0,1
"09/12/2022, 06:00",0.246560007,2.303681775,834.3290514,0,0,0,0,0,1
"09/12/2022, 06:15",3.741425991,1.617306492,56.77299256,0,0,0,0,0,1
"09/12/2022, 06:30",4.24258709,1.901460797,55.18157303,0,0,0,0,0,1
"09/12/2022, 06:45",4.082613945,1.494945508,63.38263847,0,0,0,0,0,1
"09/12/2022, 07:00",6.020613194,2.06713288,65.66574179,0,0,0,0,0,1
"09/12/2022, 07:15",6.05241394,3.410602814,43.64888377,0,0,0,0,1,0
"09/12/2022, 07:30",-0.049736001,3.258738127,-6652.071059,0,0,0,0,1,0
"09/12/2022, 07:45",4.454030991,2.924872863,34.33200467,0,0,0,1,0,0
"09/12/2022, 08:00",7.141109943,2.196190895,69.24580475,0,0,0,0,0,1
"09/12/2022, 08:15",7.141109943,3.952995226,44.64452645,0,0,0,0,1,0
"09/12/2022, 08:30",2.123790979,3.610175553,69.98732872,0,0,0,0,0,1
"09/12/2022, 08:45",-0.614482999,3.938899023,-741.0102523,0,0,0,0,0,1
"09/12/2022, 09:00",5.207201004,3.028049096,41.84881486,0,0,0,0,1,0
"09/12/2022, 09:15",7.15915823,5.121887466,28.45684783,0,0,1,0,0,0
"09/12/2022, 09:30",7.15915823,6.257410621,12.59572117,0,1,0,0,0,0
"09/12/2022, 09:45",2.634028912,2.745294395,4.22415572,1,0,0,0,0,0
"09/12/2022, 10:00",4.519690037,4.491642785,0.620556982,1,0,0,0,0,0
"09/12/2022, 10:15",4.519690037,4.317646849,4.470288589,1,0,0,0,0,0
"09/12/2022, 10:30",2.255429029,3.667873555,62.62420623,0,0,0,0,0,1
"09/12/2022, 10:45",-1.063161969,3.652218378,-443.5241745,0,0,0,0,0,1
"09/12/2022, 11:00",-1.063161969,4.521892729,-525.3249139,0,0,0,0,0,1
"09/12/2022, 11:15",8.379012108,3.605511645,56.96972867,0,0,0,0,0,1
"09/12/2022, 11:30",6.66489315,4.373285746,34.38325795,0,0,0,1,0,0
"09/12/2022, 11:45",2.825710058,3.78634808,33.99634084,0,0,0,1,0,0
"09/12/2022, 12:00",4.607566833,4.514104378,2.028455755,1,0,0,0,0,0
"09/12/2022, 12:15",2.593959093,4.189336857,61.50358225,0,0,0,0,0,1
"09/12/2022, 12:30",3.659054995,3.151859745,13.86137269,0,1,0,0,0,0
"09/12/2022, 12:45",0.094719999,5.95603652,6188.045379,0,0,0,0,0,1
"09/12/2022, 13:00",3.936809063,3.604966569,8.429225003,1,0,0,0,0,0
"09/12/2022, 13:15",6.728518009,2.844563836,57.72376871,0,0,0,0,0,1
"09/12/2022, 13:30",2.597989082,4.053877759,56.03906063,0,0,0,0,0,1
"09/12/2022, 13:45",8.129774094,2.544891965,68.69664598,0,0,0,0,0,1
"09/12/2022, 14:00",3.138883114,3.402275896,8.391289917,1,0,0,0,0,0
"09/12/2022, 14:15",8.05547142,4.055813736,49.65144156,0,0,0,0,1,0
"09/12/2022, 14:30",4.943996906,3.710736561,24.94460188,0,0,1,0,0,0
"09/12/2022, 14:45",4.826943874,3.996140897,17.21178034,0,1,0,0,0,0
"09/12/2022, 15:00",8.892073631,3.029023552,65.93568972,0,0,0,0,0,1
"09/12/2022, 15:15",7.423830986,4.445226985,40.12219576,0,0,0,1,0,0
"09/12/2022, 15:30",7.423830986,4.946705437,33.36721369,0,0,0,1,0,0
"09/12/2022, 15:45",3.255078077,3.090921182,5.043101627,1,0,0,0,0,0
"09/12/2022, 16:00",5.063138962,4.242833901,16.2015119,0,1,0,0,0,0
"09/12/2022, 16:15",7.655213833,2.751309008,64.05967138,0,0,0,0,0,1
"09/12/2022, 16:30",1.886420965,2.894033784,53.41399598,0,0,0,0,0,1
"09/12/2022, 16:45",1.886420965,3.746610657,98.60946876,0,0,0,0,0,1
"09/12/2022, 17:00",3.327737093,4.170399797,25.32239419,0,0,1,0,0,0
"09/12/2022, 17:15",0.450560987,3.855259374,755.6576102,0,0,0,0,0,1
"09/12/2022, 17:30",3.918322086,1.457332824,62.80722227,0,0,0,0,0,1
"09/12/2022, 17:45",8.458259583,4.269381513,49.52411343,0,0,0,0,1,0
"09/12/2022, 18:00",4.139985085,3.355895782,18.93942338,0,1,0,0,0,0
"09/12/2022, 18:15",7.329782009,4.000763208,45.41770543,0,0,0,0,1,0
"09/12/2022, 18:30",1.998026967,5.755926794,188.0805359,0,0,0,0,0,1
"09/12/2022, 18:45",1.998026967,2.580977261,29.1762976,0,0,1,0,0,0
"09/12/2022, 19:00",0.640797019,4.575475144,614.0287811,0,0,0,0,0,1
"09/12/2022, 19:15",0.640797019,4.390057346,585.0932848,0,0,0,0,0,1
"09/12/2022, 19:30",7.392334938,3.260274792,55.89654934,0,0,0,0,0,1
"09/12/2022, 19:45",7.327033997,3.710345829,49.36087603,0,0,0,0,1,0
"09/12/2022, 20:00",4.462714195,3.848678303,13.75924752,0,1,0,0,0,0
"09/12/2022, 20:15",2.519663095,3.292190477,30.6599475,0,0,1,0,0,0
"09/12/2022, 20:30",1.520823002,1.383512017,9.028728834,1,0,0,0,0,0
"09/12/2022, 20:45",2.339899063,1.857438886,20.61884567,0,1,0,0,0,0
"09/12/2022, 21:00",3.10165906,3.075118578,0.85568665,1,0,0,0,0,0
"09/12/2022, 21:15",-1.705870986,2.090758535,-222.5625239,1,0,0,0,0,0
"09/12/2022, 21:30",0.387773991,1.822015437,369.8653029,0,0,0,0,0,1
"09/12/2022, 21:45",-0.003277,2.458018285,-75108.18691,0,0,0,0,0,1
"09/12/2022, 22:00",-0.707305014,2.774661449,-492.2864103,0,0,0,0,0,1
"09/12/2022, 22:15",2.342556,1.372588833,41.40635987,0,0,0,0,1,0
"09/12/2022, 22:30",0.712898016,1.961829996,175.190834,0,0,0,0,0,1
"09/12/2022, 22:45",0.302626014,1.684251018,456.5453531,0,0,0,0,0,1
"09/12/2022, 23:00",1.431555986,3.237856138,126.177402,0,0,0,0,0,1
"09/12/2022, 23:15",2.69610095,1.742522076,35.36881192,0,0,0,1,0,0
"09/12/2022, 23:30",0.455352008,1.818807128,299.4288146,0,0,0,0,0,1
"09/12/2022, 23:45",2.466752052,0.879277363,64.35485431,0,0,0,0,0,1
"10/12/2022, 00:00",0.702558994,-0.148040402,121.0715973,0,0,0,0,0,1
"10/12/2022, 00:15",6.265176773,0.70058102,88.81785709,0,0,0,0,0,1
"10/12/2022, 00:30",1.022184968,0.491290099,51.93726048,0,0,0,0,0,1
"10/12/2022, 00:45",0.791710973,1.575628919,99.01567267,0,0,0,0,0,1
"10/12/2022, 01:00",0.223921999,0.767125398,242.5859904,0,0,0,0,0,1
"10/12/2022, 01:15",0.29072699,0.468390188,61.10997734,0,0,0,0,0,1
"10/12/2022, 01:30",0.086352997,0.467200388,441.035522,0,0,0,0,0,1
"10/12/2022, 01:45",0.004068,0.401464602,9768.844698,0,0,0,0,0,1
"10/12/2022, 02:00",-0.000658,0.416552404,-63405.8364,0,0,0,0,0,1
"10/12/2022, 02:15",0.051800001,0.395884204,664.2552051,0,0,0,0,0,1
"10/12/2022, 02:30",0.067001,0.438184405,553.9968127,0,0,0,0,0,1
"10/12/2022, 02:45",0.127361,0.427489805,235.6520484,0,0,0,0,0,1
"10/12/2022, 03:00",0.236502007,0.427721003,80.85301183,0,0,0,0,0,1
"10/12/2022, 03:15",0.042691,0.401428604,840.3120192,0,0,0,0,0,1
"10/12/2022, 03:30",0.090430997,0.422495604,367.2021958,0,0,0,0,0,1
"10/12/2022, 03:45",0.046610001,0.417029204,794.7204346,0,0,0,0,0,1
"10/12/2022, 04:00",0.110504001,0.469225198,324.6228133,0,0,0,0,0,1
"10/12/2022, 04:15",0.011557,0.776739799,6620.946603,0,0,0,0,0,1
"10/12/2022, 04:30",0.102913998,0.354389095,244.3546089,0,0,0,0,0,1
"10/12/2022, 04:45",0.281264007,0.871523905,209.8597343,0,0,0,0,0,1
"10/12/2022, 05:00",1.261553049,1.346400011,6.725596016,1,0,0,0,0,0
"10/12/2022, 05:15",0.103887998,0.775485217,646.4627603,0,0,0,0,0,1
"10/12/2022, 05:30",4.812749863,0.926389203,80.75135362,0,0,0,0,0,1
"10/12/2022, 05:45",8.376125336,3.127127767,62.66617748,0,0,0,0,0,1
"10/12/2022, 06:00",-0.140890002,3.261790958,-2415.13302,0,0,0,0,0,1
"10/12/2022, 06:15",1.084360957,1.703228474,57.07209511,0,0,0,0,0,1
"10/12/2022, 06:30",0.441296995,1.857418627,320.8999036,0,0,0,0,0,1
"10/12/2022, 06:45",3.502929926,1.14077177,67.43378273,0,0,0,0,0,1
"10/12/2022, 07:00",1.957795978,3.120809096,59.40420407,0,0,0,0,0,1
"10/12/2022, 07:15",1.878113985,1.185971804,36.85304443,0,0,0,1,0,0
"10/12/2022, 07:30",5.165970802,1.427218871,72.37268801,0,0,0,0,0,1
"10/12/2022, 07:45",3.281500101,3.233914554,1.450115659,1,0,0,0,0,0
"10/12/2022, 08:00",3.281500101,2.814549677,14.22978546,0,1,0,0,0,0
"10/12/2022, 08:15",7.030859947,6.051204657,13.93364819,0,1,0,0,0,0
"10/12/2022, 08:30",7.703188896,4.955428731,35.67042431,0,0,0,1,0,0
"10/12/2022, 08:45",6.279452801,1.705059177,72.84701023,0,0,0,0,0,1
"10/12/2022, 09:00",7.232335091,5.357816419,25.9185816,0,0,1,0,0,0
"10/12/2022, 09:15",2.766536951,4.727618131,70.88577579,0,0,0,0,0,1
"10/12/2022, 09:30",4.786074162,4.25723494,11.0495409,0,1,0,0,0,0
"10/12/2022, 09:45",5.894279003,3.056606555,48.14282538,0,0,0,0,1,0
"10/12/2022, 10:00",6.448023796,3.273038912,49.2396583,0,0,0,0,1,0
"10/12/2022, 10:15",-0.791383982,4.830693311,-710.4108019,0,0,0,0,1,0
"10/12/2022, 10:30",9.054713249,4.214557144,53.45454872,0,0,0,0,0,1
"10/12/2022, 10:45",2.390120983,4.078782058,70.65169868,0,0,0,0,0,1
"10/12/2022, 11:00",6.461760998,3.884535575,39.88425792,0,0,0,1,0,0
"10/12/2022, 11:15",0.222353995,6.224306059,2699.277818,0,0,0,0,0,1
"10/12/2022, 11:30",6.027451992,6.015398884,0.199970207,1,0,0,0,0,0
"10/12/2022, 11:45",4.355753899,4.474342299,2.722568865,1,0,0,0,0,0
"10/12/2022, 12:00",4.993937969,3.636892235,27.17386043,0,0,1,0,0,0
"10/12/2022, 12:15",2.586467028,3.781369305,46.19824122,0,0,0,0,1,0
"10/12/2022, 12:30",5.344595909,4.469787669,16.36808946,0,1,0,0,0,0
"10/12/2022, 12:45",3.691175938,3.301671611,10.55230999,1,0,0,0,0,0
"10/12/2022, 13:00",8.394879341,2.983286631,64.46301954,0,0,0,0,0,1
"10/12/2022, 13:15",3.524539948,6.20967598,76.18401469,0,0,0,0,0,1
"10/12/2022, 13:30",3.524539948,4.598631382,30.47465626,0,0,1,0,0,0
"10/12/2022, 13:45",3.901508093,3.79873885,2.63409023,1,0,0,0,0,0
"10/12/2022, 14:00",3.900336981,2.239518785,42.58140268,0,0,0,0,1,0
"10/12/2022, 14:15",1.974254012,3.445777535,74.53567343,0,0,0,0,0,1
"10/12/2022, 14:30",7.360848904,3.211983263,56.36395604,0,0,0,0,0,1
"10/12/2022, 14:45",5.58951807,3.836148357,31.36888889,0,0,0,1,0,0
"10/12/2022, 15:00",7.879022121,4.221330964,46.42316141,0,0,0,0,1,0
"10/12/2022, 15:15",7.879022121,4.788165498,39.22893699,0,0,0,1,0,0
"10/12/2022, 15:30",4.130877972,4.823030901,16.75558885,0,1,0,0,0,0
"10/12/2022, 15:45",4.609633923,3.059658146,33.62470433,0,0,0,1,0,0
"10/12/2022, 16:00",7.858816147,6.137826467,21.89884135,0,0,1,0,0,0
"10/12/2022, 16:15",4.905454159,5.071306624,3.380980829,1,0,0,0,0,0
"10/12/2022, 16:30",4.905454159,3.382744741,31.04115069,0,0,0,1,0,0
"10/12/2022, 16:45",4.303444862,3.57284813,16.97702087,0,1,0,0,0,0
"10/12/2022, 17:00",3.331937075,5.095387936,52.92569521,0,0,0,0,0,1
"10/12/2022, 17:15",5.891461849,3.621508205,38.52954839,0,0,0,1,0,0
"10/12/2022, 17:30",2.62255311,4.865790534,85.5363964,0,0,0,0,0,1
"10/12/2022, 17:45",6.066692829,4.870086503,19.72419504,0,1,0,0,0,0
"10/12/2022, 18:00",3.801615,4.511752844,18.67989904,0,1,0,0,0,0
"10/12/2022, 18:15",3.801615,7.040790081,85.20523728,0,0,0,0,0,1
"10/12/2022, 18:30",3.801615,5.74968102,51.24311693,0,0,0,0,0,1
"10/12/2022, 18:45",3.801615,5.557478023,46.18729205,0,0,0,0,1,0
"10/12/2022, 19:00",5.878769875,5.409650588,7.979888597,1,0,0,0,0,0
"10/12/2022, 19:15",5.878769875,2.853388464,51.46283109,0,0,0,0,0,1
"10/12/2022, 19:30",4.545659065,6.036288607,32.79237445,0,0,0,1,0,0
"10/12/2022, 19:45",-1.584905982,5.295097044,-434.0953409,0,0,0,1,0,0
"10/12/2022, 20:00",3.858357906,3.981979012,3.203982355,1,0,0,0,0,0
"10/12/2022, 20:15",2.233184099,2.587487507,15.86539183,0,1,0,0,0,0
"10/12/2022, 20:30",3.140480995,3.218607402,2.487721054,1,0,0,0,0,0
"10/12/2022, 20:45",1.237913013,3.47197218,180.4698022,0,0,0,0,0,1
"10/12/2022, 21:00",7.391904831,3.048794755,58.75495119,0,0,0,0,0,1
"10/12/2022, 21:15",2.671780109,1.990252543,25.5083704,0,0,1,0,0,0
"10/12/2022, 21:30",-0.68197602,2.114471603,-410.0507262,0,0,1,0,0,0
"10/12/2022, 21:45",0.546512008,1.563103564,186.0144957,0,0,0,0,0,1
"10/12/2022, 22:00",0.415935993,1.598699743,284.3619618,0,0,0,0,0,1
"10/12/2022, 22:15",0.088246003,1.877296078,2027.344032,0,0,0,0,0,1
"10/12/2022, 22:30",0.440306008,1.92676779,337.5974334,0,0,0,0,0,1
"10/12/2022, 22:45",0.528379023,1.278736803,142.0112736,0,0,0,0,0,1
"10/12/2022, 23:00",0.335592002,1.537013209,358.0005482,0,0,0,0,0,1
"10/12/2022, 23:15",0.780458987,1.734934694,122.2967155,0,0,0,0,0,1
"10/12/2022, 23:30",3.592061996,1.239294899,65.49906711,0,0,0,0,0,1
"10/12/2022, 23:45",-0.998302996,1.056401616,-205.8197381,0,0,0,0,0,1
"11/12/2022, 00:00",0.316500008,0.710065523,124.3492906,0,0,0,0,0,1
"11/12/2022, 00:15",0.345021009,2.011370233,482.9703642,0,0,0,0,0,1
"11/12/2022, 00:30",0.307660997,0.810105294,163.311015,0,0,0,0,0,1
"11/12/2022, 00:45",0.105630003,0.660562191,525.354702,0,0,0,0,0,1
"11/12/2022, 01:00",0.134643003,0.466371505,246.3763393,0,0,0,0,0,1
"11/12/2022, 01:15",0.002489,0.467534302,18684.02179,0,0,0,0,0,1
"11/12/2022, 01:30",0.015767001,0.405627205,2472.633849,0,0,0,0,0,1
"11/12/2022, 01:45",-0.005672,0.379187706,-6785.255739,0,0,0,0,0,1
"11/12/2022, 02:00",0.044379,0.385313806,768.2345391,0,0,0,0,0,1
"11/12/2022, 02:15",0.097662002,0.395318806,304.7826151,0,0,0,0,0,1
"11/12/2022, 02:30",0.049143001,0.421029206,756.7429687,0,0,0,0,0,1
"11/12/2022, 02:45",0.054488,0.433789906,696.1200743,0,0,0,0,0,1
"11/12/2022, 03:00",0.034499999,0.466647807,1252.602378,0,0,0,0,0,1
"11/12/2022, 03:15",0.065389,0.395358306,504.6250983,0,0,0,0,0,1
"11/12/2022, 03:30",0.043522999,0.420213804,865.4982746,0,0,0,0,0,1
"11/12/2022, 03:45",0.060499001,0.418352305,591.5028311,0,0,0,0,0,1
"11/12/2022, 04:00",0.130597994,0.511269697,291.4835762,0,0,0,0,0,1
"11/12/2022, 04:15",0.123387001,0.965135898,682.2022497,0,0,0,0,0,1
"11/12/2022, 04:30",0.079006001,0.3569156,351.7575821,0,0,0,0,0,1
"11/12/2022, 04:45",1.144526958,0.858649003,24.97782622,0,0,1,0,0,0
"11/12/2022, 05:00",1.123451948,1.124576217,0.100072736,1,0,0,0,0,0
"11/12/2022, 05:15",-0.170572996,0.503263302,-395.0427755,1,0,0,0,0,0
"11/12/2022, 05:30",0.150126994,2.549008767,1597.901689,0,0,0,0,0,1
"11/12/2022, 05:45",2.219634056,4.040045381,82.01402928,0,0,0,0,0,1
"11/12/2022, 06:00",0.140420005,0.800949511,470.3955864,0,0,0,0,0,1
"11/12/2022, 06:15",1.804242015,1.5158988,15.98140453,0,1,0,0,0,0
"11/12/2022, 06:30",4.314892769,1.606901699,62.7591742,0,0,0,0,0,1
"11/12/2022, 06:45",-1.319900036,1.933732176,-246.5059568,0,0,0,0,0,1
"11/12/2022, 07:00",-0.972679019,2.972179818,-405.5663544,0,0,0,0,0,1
"11/12/2022, 07:15",-0.129486993,1.946846693,-1603.507532,0,0,0,0,0,1
"11/12/2022, 07:30",2.868911982,2.421957447,15.57923483,0,1,0,0,0,0
"11/12/2022, 07:45",2.868911982,2.976850638,3.76235508,1,0,0,0,0,0
"11/12/2022, 08:00",-0.468180001,2.023939125,-532.2993551,1,0,0,0,0,0
"11/12/2022, 08:15",-0.468180001,5.957847452,-1372.55488,1,0,0,0,0,0
"11/12/2022, 08:30",5.973034859,5.127589771,14.15436387,0,1,0,0,0,0
"11/12/2022, 08:45",-2.434325933,4.836807942,-298.6918792,0,1,0,0,0,0
"11/12/2022, 09:00",3.305223942,6.539339233,97.84859808,0,0,0,0,0,1
"11/12/2022, 09:15",-0.005481,4.878732276,-89111.71823,0,0,0,0,0,1
"11/12/2022, 09:30",2.484091043,5.179384935,108.5022185,0,0,0,0,0,1
"11/12/2022, 09:45",1.393314958,4.175296712,199.6663954,0,0,0,0,0,1
"11/12/2022, 10:00",5.423044205,3.850752342,28.99279083,0,0,1,0,0,0
"11/12/2022, 10:15",3.19847703,3.11273191,2.680810886,1,0,0,0,0,0
"11/12/2022, 10:30",4.980671883,6.217441141,24.83137391,0,0,1,0,0,0
"11/12/2022, 10:45",4.980671883,5.376607931,7.949450534,1,0,0,0,0,0
"11/12/2022, 11:00",5.711506844,4.338378179,24.04144304,0,0,1,0,0,0
"11/12/2022, 11:15",2.538434982,4.349633092,71.35097501,0,0,0,0,0,1
"11/12/2022, 11:30",4.730323792,5.803989315,22.69750593,0,0,1,0,0,0
"11/12/2022, 11:45",2.518352985,5.07472055,101.5095016,0,0,0,0,0,1
"11/12/2022, 12:00",1.058190942,4.563463068,331.2513826,0,0,0,0,0,1
"11/12/2022, 12:15",9.374130249,3.490323424,62.76642919,0,0,0,0,0,1
"11/12/2022, 12:30",9.374130249,4.551015341,51.45133233,0,0,0,0,0,1
"11/12/2022, 12:45",2.414927006,4.813445532,99.32053928,0,0,0,0,0,1
"11/12/2022, 13:00",1.520051003,4.802362204,215.9342808,0,0,0,0,0,1
"11/12/2022, 13:15",1.520051003,4.857189608,219.5412258,0,0,0,0,0,1
"11/12/2022, 13:30",2.693322897,4.407668591,63.65169567,0,0,0,0,0,1
"11/12/2022, 13:45",7.809329987,3.153259433,59.62189538,0,0,0,0,0,1
"11/12/2022, 14:00",-0.114777997,2.408756972,-2198.622588,0,0,0,0,0,1
"11/12/2022, 14:15",0.065948002,4.751889861,7105.509972,0,0,0,0,0,1
"11/12/2022, 14:30",3.548858881,4.532755298,27.72430377,0,0,1,0,0,0
"11/12/2022, 14:45",3.47349596,4.943034887,42.30720128,0,0,0,0,1,0
"11/12/2022, 15:00",3.562258005,4.653851271,30.64329602,0,0,1,0,0,0
"11/12/2022, 15:15",3.940401077,5.527335572,40.27342558,0,0,0,1,0,0
"11/12/2022, 15:30",2.740228891,3.802807808,38.77701313,0,0,0,1,0,0
"11/12/2022, 15:45",4.236687183,4.041558385,4.605692837,1,0,0,0,0,0
"11/12/2022, 16:00",2.963854074,6.332711053,113.6647384,0,0,0,0,0,1
"11/12/2022, 16:15",-0.215755001,3.526462015,-1734.475214,0,0,0,0,0,1
"11/12/2022, 16:30",4.861725807,4.065936351,16.36845614,0,1,0,0,0,0
"11/12/2022, 16:45",7.268675804,4.352365994,40.12161071,0,0,0,1,0,0
"11/12/2022, 17:00",7.268675804,3.996719838,45.01447106,0,0,0,0,1,0
"11/12/2022, 17:15",3.00216198,4.578986424,52.5229636,0,0,0,0,0,1
"11/12/2022, 17:30",4.591042995,4.571012187,0.436301906,1,0,0,0,0,0
"11/12/2022, 17:45",1.072141051,5.227406242,387.5670265,0,0,0,0,0,1
"11/12/2022, 18:00",1.072141051,4.503891063,320.0838181,0,0,0,0,0,1
"11/12/2022, 18:15",8.496375084,4.298495412,49.4078902,0,0,0,0,1,0
"11/12/2022, 18:30",3.419143915,3.914286808,14.48148733,0,1,0,0,0,0
"11/12/2022, 18:45",3.568212986,5.565824068,55.98351583,0,0,0,0,0,1
"11/12/2022, 19:00",3.568212986,4.476502907,25.45503659,0,0,1,0,0,0
"11/12/2022, 19:15",3.568212986,3.434859186,3.737271296,1,0,0,0,0,0
"11/12/2022, 19:30",3.762243032,3.259837597,13.3538804,0,1,0,0,0,0
"11/12/2022, 19:45",7.638380051,2.24361171,70.6271265,0,0,0,0,0,1
"11/12/2022, 20:00",5.114808083,3.619609386,29.23274291,0,0,1,0,0,0
"11/12/2022, 20:15",2.943628073,3.324667835,12.94456204,0,1,0,0,0,0
"11/12/2022, 20:30",2.361711979,2.34902122,0.537354208,1,0,0,0,0,0
"11/12/2022, 20:45",1.388532043,2.235671085,61.00968619,0,0,0,0,0,1
"11/12/2022, 21:00",1.896690011,5.239642382,176.25191,0,0,0,0,0,1
"11/12/2022, 21:15",2.245856047,2.037296283,9.286426179,1,0,0,0,0,0
"11/12/2022, 21:30",2.029119015,1.595196092,21.38479407,0,0,1,0,0,0
"11/12/2022, 21:45",7.295372009,1.124612085,84.58458207,0,0,0,0,0,1
"11/12/2022, 22:00",1.488186002,1.47732287,0.729957928,1,0,0,0,0,0
"11/12/2022, 22:15",-1.435639977,1.341725891,-193.4583818,1,0,0,0,0,0
"11/12/2022, 22:30",0.694480002,1.724721914,148.3472396,0,0,0,0,0,1
"11/12/2022, 22:45",1.18879199,1.324605793,11.42452202,0,1,0,0,0,0
"11/12/2022, 23:00",0.279576987,1.636921051,485.4992103,0,0,0,0,0,1
"11/12/2022, 23:15",0.261655003,1.430384583,446.668157,0,0,0,0,0,1
"11/12/2022, 23:30",1.130628943,2.03471849,79.96341791,0,0,0,0,0,1
"11/12/2022, 23:45",0.356938004,0.457237801,28.10006107,0,0,1,0,0,0
"12/12/2022, 00:00",0.303923011,0.789441006,159.7503241,0,0,0,0,0,1
"12/12/2022, 00:15",1.536615968,0.857533552,44.19337233,0,0,0,0,1,0
"12/12/2022, 00:30",0.286612988,0.374553753,30.68275636,0,0,1,0,0,0
"12/12/2022, 00:45",0.107226998,0.321204803,199.5559034,0,0,0,0,0,1
"12/12/2022, 01:00",0.037997,0.309155898,713.6323876,0,0,0,0,0,1
"12/12/2022, 01:15",0.093455002,0.20742005,121.9464403,0,0,0,0,0,1
"12/12/2022, 01:30",0.003059,0.232911,7513.958812,0,0,0,0,0,1
"12/12/2022, 01:45",0.009135,0.25379455,2678.26546,0,0,0,0,0,1
"12/12/2022, 02:00",0.005002,0.230314199,4504.442213,0,0,0,0,0,1
"12/12/2022, 02:15",0.047097001,0.142614551,202.8102594,0,0,0,0,0,1
"12/12/2022, 02:30",0.005604,0.284337849,4973.837421,0,0,0,0,0,1
"12/12/2022, 02:45",0.058045998,0.332483901,472.7938409,0,0,0,0,0,1
"12/12/2022, 03:00",0.049265001,0.248953349,405.3351137,0,0,0,0,0,1
"12/12/2022, 03:15",0.069251001,0.263699098,280.7874174,0,0,0,0,0,1
