Time,actual,predicted,error,more than 100
2023-03-07 04:00:00,,,4.517869199068417,0
2023-03-07 04:15:00,,,-586.5196813089444,0
2023-03-07 04:30:00,,,17.482742488985288,0
2023-03-07 04:45:00,,,29.53212788186777,0
2023-03-07 05:00:00,,,23.404675382884445,0
2023-03-07 05:15:00,,,18.404338189270277,0
2023-03-07 05:30:00,,,75.92526334627662,1
2023-03-07 05:45:00,,,65.4270959562385,1
2023-03-07 06:00:00,,,60.466133931028786,1
2023-03-07 06:15:00,,,35.85465641664713,0
2023-03-07 06:30:00,,,277.0500118282331,1
2023-03-07 06:45:00,,,71.61289544030504,1
2023-03-07 07:00:00,,,-1783.244743798488,0
2023-03-07 07:15:00,,,49.554376551998516,0
2023-03-07 07:30:00,,,58.02686707942987,1
2023-03-07 07:45:00,,,16.902574855081944,0
2023-03-07 08:00:00,,,4.297007916420621,0
2023-03-07 08:15:00,,,59.760082744119615,1
2023-03-07 08:30:00,,,44.990617491053044,0
2023-03-07 08:45:00,,,36.7885059060679,0
2023-03-07 09:00:00,,,21.38542063758444,0
2023-03-07 09:15:00,,,34.42184703322215,0
2023-03-07 09:30:00,,,27.695567757383632,0
2023-03-07 09:45:00,,,42.96689571039014,0
2023-03-07 10:00:00,,,35.02144876534178,0
2023-03-07 10:15:00,,,-3707.287509690391,0
2023-03-07 10:30:00,,,39.166470523245586,0
2023-03-07 10:45:00,,,18.977777640095663,0
2023-03-07 11:00:00,,,8.242248395581727,0
2023-03-07 11:15:00,,,1.7400447561625194,0
2023-03-07 11:30:00,,,37.80943403954053,0
2023-03-07 11:45:00,,,14.565473512611884,0
2023-03-07 12:00:00,,,14.126471195586648,0
2023-03-07 12:15:00,,,17.803267557890766,0
2023-03-07 12:30:00,,,17.526246511956348,0
2023-03-07 12:45:00,,,7.840349206925526,0
2023-03-07 13:00:00,,,21.90278028178758,0
2023-03-07 13:15:00,,,22.445938156786347,0
2023-03-07 13:30:00,,,29.126466928107586,0
2023-03-07 13:45:00,,,0.09073874663470219,0
2023-03-07 14:00:00,,,318.03390024004244,1
2023-03-07 14:15:00,,,24.334246442821495,0
2023-03-07 14:30:00,,,4.4094458179671365,0
2023-03-07 14:45:00,,,65.98445960473228,1
2023-03-07 15:00:00,,,31.426305769903625,0
2023-03-07 15:15:00,,,214.06316734182363,1
2023-03-07 15:30:00,,,32.559845986008206,0
2023-03-07 15:45:00,,,20.387612688459054,0
2023-03-07 16:00:00,,,22.06027406012351,0
2023-03-07 16:15:00,,,131.32495093420377,1
2023-03-07 16:30:00,,,72.09965153605147,1
2023-03-07 16:45:00,,,45.000773410189936,0
2023-03-07 17:00:00,,,30.39751009419423,0
2023-03-07 17:15:00,,,25.195781602764715,0
2023-03-07 17:30:00,,,18.772186767873183,0
